neighborhood_id,neighborhood_name,device_serial,device_connectedto,device_address,device_lat,device_long,device_tags,etl_updatedtimestamp,is_current,org1,org2,inside_outside,landmark,shape_wkt,POINT_X,POINT_Y
N_601230550253966945,BCYF-Curley-CC_Indoor,Q3AC-QE7Y-PC5R,BCYF-CURLEY-AP5,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,"{BCYF,Inside,UXI,employee}",8/19/2026 2:41:02.000,1,BCYF,,Inside,UXI employee,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253966945,BCYF-Curley-CC_Indoor,Q3AC-KTSG-GXHF,BCYF-CURLEY-AP2,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,"{BCYF,Inside,UXI,employee}",8/19/2026 2:41:02.000,1,BCYF,,Inside,UXI employee,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253966945,BCYF-Curley-CC_Indoor,Q3AC-2A4K-G5SA,BCYF-CURLEY-AP8,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,"{BCYF,Inside,UXI,employee}",8/19/2026 2:41:02.000,1,BCYF,,Inside,UXI employee,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253966945,BCYF-Curley-CC_Indoor,Q3AC-DSVP-2T8U,BCYF-CURLEY-AP6,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,"{BCYF,Inside,UXI,employee}",8/19/2026 2:41:02.000,1,BCYF,,Inside,UXI employee,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253966945,BCYF-Curley-CC_Indoor,Q3AC-96AP-QJ9X,BCYF-CURLEY-AP3,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,"{BCYF,Inside,UXI,employee}",8/19/2026 2:41:02.000,1,BCYF,,Inside,UXI employee,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253966985,Egleston Square,Q3AK-FN7B-Y89N,Egleston Square-MR76-AP1,"42.313527087006534, -71.09519981992194",42.315142967684565,-71.097571849823012,{recently-added},8/19/2026 2:41:03.000,1,,,,,POINT (-71.097571849999952 42.315142967000043),-71.097571849999952,42.315142967000043
N_601230550253966985,Egleston Square,Q3AK-ERU5-PXQY,Egleston-Square-MR76-AP3,"42.313527087006534, -71.09519981992194",42.313449148596035,-71.095055937767043,{recently-added},8/19/2026 2:41:03.000,1,,,,,POINT (-71.095055937999973 42.313449149000064),-71.095055937999973,42.313449149000064
N_601230550253966985,Egleston Square,Q3AK-DCY4-Q9UC,Egleston Square-MR76-AP2,"42.313527087006534, -71.09519981992194",42.314849428531964,-71.097459197044387,{},8/19/2026 2:41:03.000,1,,,,,POINT (-71.097459196999978 42.314849429000049),-71.097459196999978,42.314849429000049
N_601230550253967501,BCYF-Mattahunt-CC_Indoor,Q3AC-PJCY-LDTD,BCYF-Mattahunt-AP5,"100 Hebron St, Mattapan, MA 02126",42.275826344000002,-71.103909899000001,"{BCYF,recently-added}",8/19/2026 2:41:04.000,1,BCYF,,,,POINT (-71.103909898999973 42.275826344000052),-71.103909898999973,42.275826344000052
N_601230550253967501,BCYF-Mattahunt-CC_Indoor,Q3AC-GY58-QT3B,BCYF-Mattahunt-AP2,"100 Hebron St, Mattapan, MA 02126",42.275826344000002,-71.103909899000001,"{BCYF,recently-added}",8/19/2026 2:41:04.000,1,BCYF,,,,POINT (-71.103909898999973 42.275826344000052),-71.103909898999973,42.275826344000052
N_601230550253967501,BCYF-Mattahunt-CC_Indoor,Q3KD-XGX9-YZCC,BCYF-Mattahunt-AP6,"100 Hebron St, Mattapan, MA 02126",42.275826344000002,-71.103909899000001,{},8/19/2026 2:41:04.000,1,,,,,POINT (-71.103909898999973 42.275826344000052),-71.103909898999973,42.275826344000052
N_601230550253967501,BCYF-Mattahunt-CC_Indoor,Q3AC-HQX7-ELUG,BCYF-Mattahunt-AP1,"100 Hebron St, Mattapan, MA 02126",42.275826344000002,-71.103909899000001,"{BCYF,recently-added}",8/19/2026 2:41:04.000,1,BCYF,,,,POINT (-71.103909898999973 42.275826344000052),-71.103909898999973,42.275826344000052
N_601230550253967501,BCYF-Mattahunt-CC_Indoor,Q3AC-SCN9-EVWL,BCYF-Mattahunt-AP3,"100 Hebron St, Mattapan, MA 02126",42.275826344000002,-71.103909899000001,"{BCYF,recently-added}",8/19/2026 2:41:04.000,1,BCYF,,,,POINT (-71.103909898999973 42.275826344000052),-71.103909898999973,42.275826344000052
N_601230550253967543,Mattapan-Bus-stop,Q3AK-FN8J-HB93,Mattapan-Sq-AP-MR76,1624 Blue Hill Ave @ Mattapan Sq,42.268653344999997,-71.093339403000002,{Outside},8/19/2026 2:41:04.000,1,,,Outside,,POINT (-71.093339402999959 42.268653345000075),-71.093339402999959,42.268653345000075
N_601230550253967543,Mattapan-Bus-stop,Q3AK-DUG6-BDAZ,Fairway-st-AP-MR76,"1621 Blue Hill Ave, Mattapan, MA 02126",42.268455345000000,-71.094131403000006,{Outside},8/19/2026 2:41:04.000,1,,,Outside,,POINT (-71.094131402999949 42.268455345000064),-71.094131402999949,42.268455345000064
N_601230550253967679,BCYF-Johnson-CC_Indoor,Q3AC-ZTK9-2JAX,BCYF-Johnson-AP3,"68 Annunciation Rd, Mission Hill, MA 02120",42.334470332999999,-71.093159400000005,{employee},8/19/2026 2:41:06.000,1,,,,employee,POINT (-71.093159399999934 42.33447033300007),-71.093159399999934,42.334470333000070
N_601230550253967679,BCYF-Johnson-CC_Indoor,Q3AC-KA8K-EWLW,BCYF-Johnson-AP1,"68 Annunciation Rd, Mission Hill, MA 02120",42.334470332999999,-71.093159400000005,{employee},8/19/2026 2:41:06.000,1,,,,employee,POINT (-71.093159399999934 42.33447033300007),-71.093159399999934,42.334470333000070
N_601230550253967800,200-Frontage-RD-TEMPO-APs,Q3AK-DN8W-H5A7,Passport-Transition-200-FrontageRD- RM110-AP2,"39 Kingston St., Boston",42.353550327999997,-71.059449908999994,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.059449908999966 42.35355032800004),-71.059449908999966,42.353550328000040
N_601230550253967800,200-Frontage-RD-TEMPO-APs,Q3AE-HWNF-R8DS,Passport-Transition-200-FrontageRD- RM111-AP3,"39 Kingston St., Boston",42.353550327999997,-71.059449908999994,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.059449908999966 42.35355032800004),-71.059449908999966,42.353550328000040
N_601230550253967820,Nubian-Bus-Stop,Q3AE-542B-MYJN,ROX-Nubian-AP5,2300 Washington Roxbury,42.330141333000000,-71.083664403000000,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.083664402999943 42.330141333000029),-71.083664402999943,42.330141333000029
N_601230550253967820,Nubian-Bus-Stop,Q3AE-NN5V-PRPA,ROX-Nubian-AP2,2300 Washington Roxbury,42.330141333000000,-71.083664403000000,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.083664402999943 42.330141333000029),-71.083664402999943,42.330141333000029
N_601230550253967820,Nubian-Bus-Stop,Q3AE-QFTK-E55W,ROX-Nubian-AP1,2300 Washington Roxbury,42.330141333000000,-71.083664403000000,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.083664402999943 42.330141333000029),-71.083664402999943,42.330141333000029
N_601230550253967820,Nubian-Bus-Stop,Q3AE-HUNW-BPK6,ROX-Nubian-AP4,2300 Washington Roxbury,42.330141333000000,-71.083664403000000,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.083664402999943 42.330141333000029),-71.083664402999943,42.330141333000029
N_601230550253967820,Nubian-Bus-Stop,Q3AE-YCB2-9LEG,ROX-Nubian_AP3,2300 Washington Roxbury,42.330141333000000,-71.083664403000000,{recently-added},8/19/2026 2:41:07.000,1,,,,,POINT (-71.083664402999943 42.330141333000029),-71.083664402999943,42.330141333000029
N_601230550253967835,BCYF-Johnson-CC_Outdoor,Q3AK-UL2W-25Y7,BCYF-Johnson-AP6,"68 Annunciation Rd, Mission Hill, MA 02120",42.334470332999999,-71.093159400000005,{recently-added},8/19/2026 2:41:08.000,1,,,,,POINT (-71.093159399999934 42.33447033300007),-71.093159399999934,42.334470333000070
N_601230550253967835,BCYF-Johnson-CC_Outdoor,Q3AK-TPZ9-VC2K,BCYF-Johnson-AP4,"68 Annunciation Rd, Mission Hill, MA 02120",42.334470332999999,-71.093159400000005,{recently-added},8/19/2026 2:41:08.000,1,,,,,POINT (-71.093159399999934 42.33447033300007),-71.093159399999934,42.334470333000070
N_601230550253967835,BCYF-Johnson-CC_Outdoor,Q3AK-U7T9-99YA,BCYF-Johnson-AP5,"68 Annunciation Rd, Mission Hill, MA 02120",42.334470332999999,-71.093159400000005,{recently-added},8/19/2026 2:41:08.000,1,,,,,POINT (-71.093159399999934 42.33447033300007),-71.093159399999934,42.334470333000070
N_601230550253967836,Downtown City Hall Pavilion_Indoor,Q3AE-A943-FE9F,City Hall Pavilion - Interior AP1,"One City Hall Sq, Pavilion Bldg
Boston, MA 02201",42.360291326999999,-71.058270909000001,"{City-Hall,employee,recently-added}",8/19/2026 2:41:09.000,1,,,,City Hall employee,POINT (-71.058270908999987 42.360291327000027),-71.058270908999987,42.360291327000027
N_601230550253967836,Downtown City Hall Pavilion_Indoor,Q3AE-BFV5-YGNC,City Hall Pavilion - Interior AP2,"One City Hall Sq, Pavilion Bldg
Boston, MA 02201",42.360291326999999,-71.058270909000001,"{City-Hall,employee,recently-added}",8/19/2026 2:41:09.000,1,,,,City Hall employee,POINT (-71.058270908999987 42.360291327000027),-71.058270908999987,42.360291327000027
N_601230550253967838,BCYF-Curley_Outdoor,Q3AK-FBJE-35KU,BCYF-CURLEY-AP11_OutDoor,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,{recently-added},8/19/2026 2:41:10.000,1,,,,,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253967838,BCYF-Curley_Outdoor,Q3AK-BEXN-TQN3,BCYF-CURLEY-AP12_OutDoor,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,{recently-added},8/19/2026 2:41:10.000,1,,,,,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253967838,BCYF-Curley_Outdoor,Q3AK-FCMY-RRA3,BCYF-CURLEY-AP10_OutDoor,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,{recently-added},8/19/2026 2:41:10.000,1,,,,,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253967838,BCYF-Curley_Outdoor,Q3AK-BF9F-PSRG,BCYF-CURLEY-AP9_OutDoor,"1663 Columbia Rd, Boston, MA 02127",42.329115332000001,-71.035149919000006,{recently-added},8/19/2026 2:41:10.000,1,,,,,POINT (-71.035149918999934 42.329115332000072),-71.035149918999934,42.329115332000072
N_601230550253967881,BCYF-Draper-Pool-CC_Indoor,Q3KD-SWA3-VFLQ,BCYF-Draper-Pool-AP3,"Draper Playground, 5275 Washington St, Boston, MA 02132",42.260022349000003,-71.159574882000001,{employee},8/19/2026 2:41:10.000,1,,,,employee,POINT (-71.159574881999959 42.260022349000053),-71.159574881999959,42.260022349000053
N_601230550253967881,BCYF-Draper-Pool-CC_Indoor,Q3KD-4L56-GCKS,BCYF-Draper-Pool-AP1,"Draper Playground, 5275 Washington St, Boston, MA 02132",42.260022349000003,-71.159574882000001,{employee},8/19/2026 2:41:10.000,1,,,,employee,POINT (-71.159574881999959 42.260022349000053),-71.159574881999959,42.260022349000053
N_601230550253967881,BCYF-Draper-Pool-CC_Indoor,Q3AK-E9S6-9NXM,BCYF-Draper-Pool-AP2,5275 Washington St.West Roxbury MA 02132,42.260022349000003,-71.159574882000001,{},8/19/2026 2:41:10.000,1,,,,,POINT (-71.159574881999959 42.260022349000053),-71.159574881999959,42.260022349000053
N_601230550253967884,BCYF-Flaherty-Pool-CC_Indoor,Q3KD-C3AA-2TWG,BCYF-Flaherty-Pool-AP2,"160 Florence St,Roslindale MA 02131",42.288192342000002,-71.122310393000006,{employee},8/19/2026 2:41:11.000,1,,,,employee,POINT (-71.122310392999964 42.288192342000059),-71.122310392999964,42.288192342000059
N_601230550253967884,BCYF-Flaherty-Pool-CC_Indoor,Q3KD-742J-AKAW,BCYF-Flaherty-Pool-AP1,"160 Florence St,Roslindale MA 02131",42.288192342000002,-71.122310393000006,{employee},8/19/2026 2:41:11.000,1,,,,employee,POINT (-71.122310392999964 42.288192342000059),-71.122310392999964,42.288192342000059
N_601230550253967885,BCYF-Mason-Pool-CC_Indoor,Q3KD-R8HW-ZE6K,BCYF-Mason-Pool-AP1,"159 Norfolk Ave, Roxbury, MA 02119",42.325884332999998,-71.070726906999994,{employee},8/19/2026 2:41:12.000,1,,,,employee,POINT (-71.070726906999937 42.325884333000033),-71.070726906999937,42.325884333000033
N_601230550253967885,BCYF-Mason-Pool-CC_Indoor,Q3KD-EDQF-EET5,BCYF-Mason-Pool-AP2,"159 Norfolk Ave, Roxbury, MA 02119",42.325884332999998,-71.070726906999994,"{employee,recently-added}",8/19/2026 2:41:12.000,1,,,,employee,POINT (-71.070726906999937 42.325884333000033),-71.070726906999937,42.325884333000033
N_601230550253967935,BCYF-Gallivan-CC-Indoor,Q3KD-EKN6-HY8F,BCYF-GALLIVAN-MR46-AP3,,42.381680000000003,-71.064089999999993,"{bcfy,employee}",8/19/2026 2:41:13.000,1,,,,bcfy employee,POINT (-71.064089999999965 42.381680000000074),-71.064089999999965,42.381680000000074
N_601230550253967935,BCYF-Gallivan-CC-Indoor,Q3KD-58QZ-7KEU,BCYF-GALLIVAN-MR46-AP1,,,,"{bcfy,employee}",8/19/2026 2:41:13.000,1,,,,bcfy employee,,,
N_601230550253967935,BCYF-Gallivan-CC-Indoor,Q3KD-K8UK-G9ET,BCYF-GALLIVAN-MR46-AP2,,,,"{bcfy,employee}",8/19/2026 2:41:13.000,1,,,,bcfy employee,,,
N_601230550253967997,BCYF-Nazarro-CC_Indoor,Q3KD-RWPV-4LFJ,BCYF-Nazarro-AP2,"1179 River St, Hyde Park, MA 02136",42.256296347999999,-71.121081895000003,"{employee,recently-added}",8/19/2026 2:41:14.000,1,,,,employee,POINT (-71.121081894999975 42.256296348000035),-71.121081894999975,42.256296348000035
N_601230550253967997,BCYF-Nazarro-CC_Indoor,Q3KD-N7G2-ZLNM,BCYF-Nazarro-AP1,"1179 River St, Hyde Park, MA 02136",42.256296347999999,-71.121081895000003,"{employee,recently-added}",8/19/2026 2:41:14.000,1,,,,employee,POINT (-71.121081894999975 42.256296348000035),-71.121081894999975,42.256296348000035
N_601230550253967998,BCYF-Archdale_Menino-CC_Indoor,Q3KD-BE5J-TLRR,BCYF-Archdale-Menino-AP1,"125 Brookway Road, Roslindale, MA 02131, US",42.292350341000002,-71.120100893000000,{employee},8/19/2026 2:41:15.000,1,,,,employee,POINT (-71.120100892999972 42.292350341000031),-71.120100892999972,42.292350341000031
N_601230550253967998,BCYF-Archdale_Menino-CC_Indoor,Q3KD-CEBD-QY3T,BCYF-Archdale-Menino-AP2,"125 Brookway Road, Roslindale, MA 02131, USA",42.292350341000002,-71.120100893000000,{employee},8/19/2026 2:41:15.000,1,,,,employee,POINT (-71.120100892999972 42.292350341000031),-71.120100892999972,42.292350341000031
N_601230550253967998,BCYF-Archdale_Menino-CC_Indoor,Q3KD-YUDT-ZWS3,BCYF-Archdale-Menino-AP3,"125 Brookway Road, Roslindale, MA 02131, USA",42.292350341000002,-71.120100893000000,{employee},8/19/2026 2:41:15.000,1,,,,employee,POINT (-71.120100892999972 42.292350341000031),-71.120100892999972,42.292350341000031
N_601230550253967999,Malcolm-X-Park,Q3AE-XBXJ-TQ6X,Malcolm-X-Park-AP4,"131 Dale St, Boston, MA 02119",42.270768347000001,-71.166729879000002,{},8/19/2026 2:41:15.000,1,,,,,POINT (-71.166729878999945 42.270768347000057),-71.166729878999945,42.270768347000057
N_601230550253967999,Malcolm-X-Park,Q3AE-W8NM-HS4L,Malcolm-X-Park-AP2,"131 Dale St, Boston, MA 02119",42.270768347000001,-71.166729879000002,{},8/19/2026 2:41:15.000,1,,,,,POINT (-71.166729878999945 42.270768347000057),-71.166729878999945,42.270768347000057
N_601230550253967999,Malcolm-X-Park,Q3AE-RX6X-DNSB,Malcolm-X-Park-AP3,"131 Dale St, Boston, MA 02119",42.270768347000001,-71.166729879000002,{},8/19/2026 2:41:15.000,1,,,,,POINT (-71.166729878999945 42.270768347000057),-71.166729878999945,42.270768347000057
N_601230550253967999,Malcolm-X-Park,Q3AE-M5KM-S2E8,Malcolm-X-Park-AP1,"131 Dale St, Boston, MA 02119",42.270768347000001,-71.166729879000002,{},8/19/2026 2:41:15.000,1,,,,,POINT (-71.166729878999945 42.270768347000057),-71.166729878999945,42.270768347000057
N_601230550253968000,BCYF-Hyde-Park-CC_Indoor,Q3KD-9WF3-RWDP,BCYF-Hyde-Park-AP1,"30 N Bennet St, Boston, MA 02113",42.365277325000001,-71.054414410000007,"{employee,recently-added}",8/19/2026 2:41:16.000,1,,,,employee,POINT (-71.054414409999936 42.365277325000079),-71.054414409999936,42.365277325000079
N_601230550253968000,BCYF-Hyde-Park-CC_Indoor,Q3KD-CPLV-BKP8,BCYF-Hyde-Park-AP4,"30 N Bennet St, Boston, MA 02113",42.365277325000001,-71.054414410000007,"{employee,recently-added}",8/19/2026 2:41:16.000,1,,,,employee,POINT (-71.054414409999936 42.365277325000079),-71.054414409999936,42.365277325000079
N_601230550253968000,BCYF-Hyde-Park-CC_Indoor,Q3KD-UMWJ-VYHM,BCYF-Hyde-Park-AP2,"1179 River St, Hyde Park, MA 02136",42.256296347999999,-71.121081895000003,{employee},8/19/2026 2:41:16.000,1,,,,employee,POINT (-71.121081894999975 42.256296348000035),-71.121081894999975,42.256296348000035
N_601230550253968000,BCYF-Hyde-Park-CC_Indoor,Q3KD-Y889-KNEN,BCYF-Hyde-Park-AP3,"1179 River St, Hyde Park, MA 02136",42.256296347999999,-71.121081895000003,{employee},8/19/2026 2:41:16.000,1,,,,employee,POINT (-71.121081894999975 42.256296348000035),-71.121081894999975,42.256296348000035
N_601230550253968078,BCYF-Paris-St-Pool_CC_Indoor,Q3KD-39S2-TD5F,BCYF-Paris-St-Pool-AP1,"113 Paris St, East Boston, MA 02128",42.372414323999998,-71.036900415999995,{employee},8/19/2026 2:41:16.000,1,,,,employee,POINT (-71.03690041599998 42.372414324000033),-71.036900415999980,42.372414324000033
N_601230550253968078,BCYF-Paris-St-Pool_CC_Indoor,Q3KD-NVSD-4FL7,BCYF-Paris-St-Pool-AP2,"113 Paris St, East Boston, MA 02128",42.372414323999998,-71.036900415999995,{employee},8/19/2026 2:41:16.000,1,,,,employee,POINT (-71.03690041599998 42.372414324000033),-71.036900415999980,42.372414324000033
N_601230550253968079,BCYF-Pino-CC_indoor,Q3KD-NG9T-2DGN,BCYF-PINO-AP3,"86 Boardman St, Boston, MA 02128",42.388893320000001,-71.010818423000003,{employee},8/19/2026 2:41:17.000,1,,,,employee,POINT (-71.010818422999932 42.388893320000079),-71.010818422999932,42.388893320000079
N_601230550253968079,BCYF-Pino-CC_indoor,Q3KD-R3J3-4P52,BCYF-PINO-AP2,"86 Boardman St, Boston, MA 02128",42.388893320000001,-71.010818423000003,{employee},8/19/2026 2:41:17.000,1,,,,employee,POINT (-71.010818422999932 42.388893320000079),-71.010818422999932,42.388893320000079
N_601230550253968079,BCYF-Pino-CC_indoor,Q3KD-3P3Z-N7A7,BCYF-PINO-AP1,"86 Boardman St, Boston, MA 02128",42.388893320000001,-71.010818423000003,{employee},8/19/2026 2:41:17.000,1,,,,employee,POINT (-71.010818422999932 42.388893320000079),-71.010818422999932,42.388893320000079
N_601230550253968090,BCYF-Clougherty-Pool_CC_Indoor,Q3KD-96Q5-F2ZC,BCYF-Clougherty-Pool-AP1,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{employee},8/19/2026 2:41:18.000,1,,,,employee,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968090,BCYF-Clougherty-Pool_CC_Indoor,Q3KD-5KLX-EXZW,BCYF-Clougherty-Pool-AP3,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{employee},8/19/2026 2:41:18.000,1,,,,employee,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968090,BCYF-Clougherty-Pool_CC_Indoor,Q3KD-TJWW-UTKS,BCYF-Clougherty-Pool-AP2,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{employee},8/19/2026 2:41:18.000,1,,,,employee,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968091,BCYF-Clougherty-Pool-CC_Outdoor,Q3KG-2YKD-99KQ,BCYF-Clougherty-Pool-MR86-AP3,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{},8/19/2026 2:41:19.000,1,,,,,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968091,BCYF-Clougherty-Pool-CC_Outdoor,Q3KG-NR7R-3D6A,BCYF-Clougherty-Pool-MR86-AP2,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{},8/19/2026 2:41:19.000,1,,,,,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968091,BCYF-Clougherty-Pool-CC_Outdoor,Q3KG-4UVU-3PR9,BCYF-Clougherty-Pool-MR86-AP4,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{},8/19/2026 2:41:19.000,1,,,,,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968091,BCYF-Clougherty-Pool-CC_Outdoor,Q3KG-J6UX-KJVM,BCYF-Clougherty-Pool-MR86-AP1,"345 Bunker Hill St, Boston, MA 02129",42.381864323000002,-71.067527405000007,{},8/19/2026 2:41:19.000,1,,,,,POINT (-71.067527404999964 42.381864323000059),-71.067527404999964,42.381864323000059
N_601230550253968104,BCYF-Tobin_CC_Outdoor,Q3KG-43LN-AUQ9,BCYF-Tobin-MR86-AP1,"1483 Tremont St, Boston, MA 02120",42.332229333000001,-71.098239898000003,{},8/19/2026 2:41:19.000,1,,,,,POINT (-71.098239897999974 42.332229333000043),-71.098239897999974,42.332229333000043
N_601230550253968104,BCYF-Tobin_CC_Outdoor,Q3AK-CC3D-7362,ROX-TOBIN-BCYF-MR76 AP1,"1481 Tremont St, Roxbury Crossing, MA 02120",42.332211332999997,-71.098140897999997,{recently-added},8/19/2026 2:41:19.000,1,,,,,POINT (-71.09814089799994 42.332211333000032),-71.098140897999940,42.332211333000032
N_601230550253968105,BCYF-Tobin_CC_Indoor,Q3KD-3CSY-29GF,BCYF-Tobin-AP1,"1483 Tremont St, Boston, MA 02120",42.332229333000001,-71.098239898000003,"{bcyf,cob-employee}",8/19/2026 2:41:20.000,1,,,,cob employee,POINT (-71.098239897999974 42.332229333000043),-71.098239897999974,42.332229333000043
